Ticker,Company Name,CEO Name,Start Date,End Date,Source,Validation URL
ASPI,ASP Isotopes Inc.,Paul Mann,2026-01-19,Present,8-K,https://www.sec.gov/Archives/edgar/data/1921865/000147793225007343/aspi_8k.htm
ASPN,ASPEN AEROGELS INC,Donald R. Young,,Present,Annual filing,https://www.sec.gov/Archives/edgar/data/1145986/000119312526129161/aspn-20260326.htm
ASST,"Strive, Inc.",Arshia Sarkhani,2021-09-01,2025-09-12,Annual filing,https://www.sec.gov/Archives/edgar/data/1920406/000121390024071597/ea0211815-def14a_asset.htm
ASST,"Strive, Inc.",Matthew Cole,2025-09-12,Present,8-K,https://www.sec.gov/Archives/edgar/data/1920406/000121390025087278/ea0257129-8k_strive.htm
ASTE,ASTEC INDUSTRIES INC,J. Don Brock,,2014-01-01,8-K,https://www.sec.gov/Archives/edgar/data/792987/000079298714000002/f8k-010614.htm
ASTE,ASTEC INDUSTRIES INC,Benjamin G. Brock,2014-01-01,2019-01-21,8-K,https://www.sec.gov/Archives/edgar/data/792987/000079298719000003/f8k-012119.htm
ASTE,ASTEC INDUSTRIES INC,Richard J. Dorris,2019-01-22,2019-08-12,8-K,https://www.sec.gov/Archives/edgar/data/792987/000079298719000032/f8k-072319.htm
ASTE,ASTEC INDUSTRIES INC,Barry Ruffalo,2019-08-12,2023-01-06,8-K,https://www.sec.gov/Archives/edgar/data/792987/000079298723000003/aste-20230106.htm
ASTE,ASTEC INDUSTRIES INC,Jaco van der Merwe,2023-01-06,Present,8-K,https://www.sec.gov/Archives/edgar/data/792987/000079298723000003/aste-20230106.htm
ASTH,"Astrana Health, Inc.",Adrian Vazquez,,2011-12-09,8-K,https://www.sec.gov/Archives/edgar/data/1083446/000114420411069656/v243003_8k.htm
ASTH,"Astrana Health, Inc.",Gary Augusta,2011-12-09,2011-12-09,8-K,https://www.sec.gov/Archives/edgar/data/1083446/000114420419047242/tv530664_8k.htm
ASTH,"Astrana Health, Inc.",Warren Hosseinion,2011-12-09,2019-03-28,8-K,https://www.sec.gov/Archives/edgar/data/1083446/000155335019000308/ameh_8k.htm
ASTH,"Astrana Health, Inc.",Thomas Lam,2019-03-28,2019-09-30,8-K,https://www.sec.gov/Archives/edgar/data/1083446/000114420419047242/tv530664_8k.htm
ASTH,"Astrana Health, Inc.",Kenneth Sim,2019-09-30,2021-11-02,8-K,https://www.sec.gov/Archives/edgar/data/1083446/000162828021021770/ameh-20211104.htm
ASTH,"Astrana Health, Inc.",Brandon Sim,2021-11-02,Present,8-K,https://www.sec.gov/Archives/edgar/data/1083446/000110465924006114/tm243966d1_8k.htm
ASUR,ASURE SOFTWARE INC,Nancy L. Harris,,2009-09-30,8-K,https://www.sec.gov/Archives/edgar/data/884144/000110262409000315/forgetnetworksinc8k.htm
ASUR,ASURE SOFTWARE INC,Patrick Goepel,2010-01-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/884144/000088414410000002/asur201001048k.htm
ATEC,"Alphatec Holdings, Inc.",Ronald G. Hiscock,2005-03-01,2006-12-14,8-K,https://www.sec.gov/Archives/edgar/data/1350653/000119312506257320/d8k.htm
ATEC,"Alphatec Holdings, Inc.",John H. Foster,2006-12-14,2007-07-02,8-K,https://www.sec.gov/Archives/edgar/data/1350653/000119312507130862/d8k.htm
ATEC,"Alphatec Holdings, Inc.",Dirk Kuyper,2007-07-02,2012-02-22,8-K,https://www.sec.gov/Archives/edgar/data/1350653/000119312512085619/d308229d8k.htm
ATEC,"Alphatec Holdings, Inc.",Leslie H. Cross,2012-02-22,2014-05-01,8-K,https://www.sec.gov/Archives/edgar/data/1350653/000119312514172633/d719831d8k.htm
ATEC,"Alphatec Holdings, Inc.",James M. Corbett,2014-05-01,2016-09-12,8-K,https://www.sec.gov/Archives/edgar/data/1350653/000119312516711094/d262015d8k.htm
ATEC,"Alphatec Holdings, Inc.",Terry M. Rich,2016-12-10,2018-03-06,8-K,https://www.sec.gov/Archives/edgar/data/1350653/000119312518078133/d534822d8k.htm
ATEC,"Alphatec Holdings, Inc.",Patrick S. Miles,2018-03-06,Present,8-K,https://www.sec.gov/Archives/edgar/data/1350653/000119312518078133/d534822d8k.htm
ATEN,"A10 Networks, Inc.",Lee Chen,,2019-07-30,8-K,https://www.sec.gov/Archives/edgar/data/1580808/000119312519207080/d783692d8k.htm
ATEN,"A10 Networks, Inc.",Dhrupad Trivedi,2019-12-02,Present,8-K,https://www.sec.gov/Archives/edgar/data/1580808/000119312519313895/d849245d8k.htm
ATEX,Anterix Inc.,John Pescatore,,2018-04-23,8-K,https://www.sec.gov/Archives/edgar/data/1304492/000130449218000017/pdvw-20180423x8k.htm
ATEX,Anterix Inc.,Morgan O'Brien,2018-04-23,2020-07-01,8-K,https://www.sec.gov/Archives/edgar/data/1304492/000130449218000017/pdvw-20180423x8k.htm
ATEX,Anterix Inc.,Robert Schwartz,2020-07-01,2024-10-08,8-K,https://www.sec.gov/Archives/edgar/data/1304492/000130449220000034/atex-20200625x8k.htm
ATEX,Anterix Inc.,Scott A. Lang,2024-10-08,Present,8-K,https://www.sec.gov/Archives/edgar/data/1304492/000119312524234414/d790440d8k.htm
ATKR,Atkore Inc.,John P. Williamson,,2018-01-01,8-K,https://www.sec.gov/Archives/edgar/data/1666138/000166613818000048/a8k-jpw.htm
ATKR,Atkore Inc.,"William E. Waltz, Jr.",2018-01-01,2018-10-01,Annual filing,https://www.sec.gov/Archives/edgar/data/1666138/000166613823000144/atkr-20231214.htm
ATKR,Atkore Inc.,William Waltz,2018-10-01,2025-08-04,8-K,https://www.sec.gov/Archives/edgar/data/1666138/000166613818000048/a8k-jpw.htm
ATLC,Atlanticus Holdings Corp,David G. Hanna,1996-01-01,2021-03-18,Annual filing,https://www.sec.gov/Archives/edgar/data/1464343/000143774926012028/atlc20260406_def14a.htm
ATLC,Atlanticus Holdings Corp,Jeffrey A. Howard,2021-03-18,Present,8-K,https://www.sec.gov/Archives/edgar/data/1464343/000143774921006751/atlc20210322_8k.htm
ATLN,ATLANTIC INTERNATIONAL CORP.,Daniel Jones,2018-01-01,2026-01-23,Annual filing,https://www.sec.gov/Archives/edgar/data/1605888/000121390022022761/def14a0422_seqllinc.htm
ATLN,ATLANTIC INTERNATIONAL CORP.,Jeffrey Jagid,2026-01-23,Present,8-K,https://www.sec.gov/Archives/edgar/data/1605888/000121390026008654/ea0274101-8k_atlantic.htm
ATLO,AMES NATIONAL CORP,Daniel L. Krieger,,2007-05-10,8-K,https://www.sec.gov/Archives/edgar/data/1132651/000114036107009872/form8-k.htm
ATLO,AMES NATIONAL CORP,Thomas H. Pohlman,2007-05-10,2018-06-29,8-K,https://www.sec.gov/Archives/edgar/data/1132651/000143774918002674/atlo20180214_8k.htm
ATLO,AMES NATIONAL CORP,John P. Nelson,2018-06-29,Present,8-K,https://www.sec.gov/Archives/edgar/data/1132651/000143774918002674/atlo20180214_8k.htm
ATMU,Atmus Filtration Technologies Inc.,Stephanie J. Disher,2022-01-01,Present,Annual filing,https://www.sec.gov/Archives/edgar/data/1921963/000192196326000029/atmu-20260330.htm
ATNI,"ATN International, Inc.","Cornelius B. Prior, Jr.",1998-01-01,2006-01-01,8-K,https://www.sec.gov/Archives/edgar/data/879585/000119312505239088/d8k.htm
ATNI,"ATN International, Inc.",Michael T. Prior,2006-01-01,2024-01-01,8-K,https://www.sec.gov/Archives/edgar/data/879585/000110465906030285/a06-10921_18k.htm
ATNI,"ATN International, Inc.",Brad Martin,2024-01-01,2026-04-20,8-K,https://www.sec.gov/Archives/edgar/data/879585/000110465923119120/tm2330874d1_8k.htm
ATNI,"ATN International, Inc.",Naji N. Khoury,2026-04-20,Present,8-K,https://www.sec.gov/Archives/edgar/data/879585/000110465926040454/tm2611258d1_8k.htm
ATOM,Atomera Inc,Robert Mears,,2015-10-01,Web search,https://www.sec.gov/Archives/edgar/data/1420520/000168316824001393/atomera_def14a.htm
ATOM,Atomera Inc,Scott Bibaud,2015-10-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/1420520/000168316821000282/atomera_i8k.htm
ATRC,"AtriCure, Inc.",David J. Drachman,2000-01-01,2012-09-30,8-K,https://www.sec.gov/Archives/edgar/data/1323885/000119312512332049/d389948d8k.htm
ATRC,"AtriCure, Inc.",Michael H. Carrel,2012-11-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/1323885/000119312512446506/d432264d8k.htm
ATRO,ASTRONICS CORP,Peter J. Gundermann,2003-01-01,Present,Annual filing,https://www.sec.gov/Archives/edgar/data/8063/000000806326000021/atro-20251231.htm
ATYR,aTYR PHARMA INC,John D. Mendlein,,2017-11-01,8-K,https://www.sec.gov/Archives/edgar/data/1339970/000156459017020785/life-8k_20171101.htm
ATYR,aTYR PHARMA INC,Sanjay S. Shukla,2017-11-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/1339970/000156459017020785/life-8k_20171101.htm
AUB,Atlantic Union Bankshares Corp,G. William Beale,2010-02-05,2017-01-01,8-K,https://www.sec.gov/Archives/edgar/data/883948/000119312510023079/d8k.htm
AUB,Atlantic Union Bankshares Corp,John C. Asbury,2017-01-01,2018-09-28,Annual filing,https://www.sec.gov/Archives/edgar/data/883948/000110465926034176/aub-20260505xdef14a.htm
AUB,Atlantic Union Bankshares Corp,Maria P. Tedesco,2018-09-28,Present,8-K,https://www.sec.gov/Archives/edgar/data/883948/000088394818000220/a8-ktedescosept2018.htm
AUPH,Aurinia Pharmaceuticals Inc.,Peter Greenleaf,,2026-03-20,8-K,https://www.sec.gov/Archives/edgar/data/1600620/000160062026000026/auph-20260320.htm
AUPH,Aurinia Pharmaceuticals Inc.,Kevin Tang,2026-03-23,Present,8-K,https://www.sec.gov/Archives/edgar/data/1600620/000160062026000026/auph-20260320.htm
AURA,"Aura Biosciences, Inc.",Elisabet de los Pinos,2009-01-01,2026-04-30,Annual filing,https://www.sec.gov/Archives/edgar/data/1501796/000119312526163933/aura-20260417.htm
AURA,"Aura Biosciences, Inc.",Natalie Holles,2026-04-30,Present,8-K,https://www.sec.gov/Archives/edgar/data/1501796/000119312526202414/d117008d8k.htm
AVA,AVISTA CORP,Gary G. Ely,,2007-12-31,8-K,https://www.sec.gov/Archives/edgar/data/104918/000119312507027436/d8k.htm
AVA,AVISTA CORP,Scott L. Morris,2008-01-01,2019-10-01,8-K,https://www.sec.gov/Archives/edgar/data/104918/000119312508034522/d8k.htm
AVA,AVISTA CORP,Dennis P. Vermillion,2019-10-01,2024-12-31,8-K,https://www.sec.gov/Archives/edgar/data/104918/000010491819000092/retirementannouncement8-k.htm
AVA,AVISTA CORP,Heather L. Rosentrater,2025-01-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/104918/000095017024100533/ava-20240822.htm
AVAH,"Aveanna Healthcare Holdings, Inc.",Anthony H. Strange,2017-01-01,2022-12-31,8-K,https://www.sec.gov/Archives/edgar/data/1832332/000119312522303889/d381832d8k.htm
AVAH,"Aveanna Healthcare Holdings, Inc.",Jeff Shaner,2022-12-31,Present,8-K,https://www.sec.gov/Archives/edgar/data/1832332/000119312522303889/d381832d8k.htm
AVAV,AeroVironment Inc,Tim Conver,,2016-05-01,8-K,https://www.sec.gov/Archives/edgar/data/1368622/000110465916109443/a16-7875_18k.htm
AVAV,AeroVironment Inc,Wahid Nawabi,2016-05-02,Present,8-K,https://www.sec.gov/Archives/edgar/data/1368622/000110465916109443/a16-7875_18k.htm
AVBH,"Avidbank Holdings, Inc.",Mark D. Mordell,2012-03-01,Present,Annual filing,https://www.sec.gov/Archives/edgar/data/1443575/000143774926011595/avbh20251217_def14a.htm
AVBP,"ArriVent BioPharma, Inc.",Zhengbin Yao,2021-06-01,Present,Annual filing,https://www.sec.gov/Archives/edgar/data/1868279/000110465926050337/tm261626-1_def14a.htm
AVD,AMERICAN VANGUARD CORP,Eric G. Wintemute,2008-01-15,2024-07-12,8-K,https://www.sec.gov/Archives/edgar/data/5981/000119312508009671/d8ka.htm
AVD,AMERICAN VANGUARD CORP,Douglas A. Kaye III,2024-12-03,Present,8-K,https://www.sec.gov/Archives/edgar/data/5981/000119312524271763/d919716d8k.htm
AVIR,"Atea Pharmaceuticals, Inc.",Jean-Pierre Sommadossi,2012-07-01,Present,Annual filing,https://www.sec.gov/Archives/edgar/data/1593899/000119312526182293/avir-20260427.htm
AVNS,"AVANOS MEDICAL, INC.",Robert E. Abernathy,,2017-06-26,8-K,https://www.sec.gov/Archives/edgar/data/1606498/000160649817000040/hyh06232017form8k.htm
AVNS,"AVANOS MEDICAL, INC.",Joseph F. Woody,2017-06-26,2024-10-28,8-K,https://www.sec.gov/Archives/edgar/data/1606498/000160649817000040/hyh06232017form8k.htm
AVNS,"AVANOS MEDICAL, INC.",Michael C. Greiner,2024-10-28,2025-04-14,8-K,https://www.sec.gov/Archives/edgar/data/1606498/000160649824000082/avns-20241028.htm
AVNS,"AVANOS MEDICAL, INC.",David Pacitti,2025-04-14,Present,8-K,https://www.sec.gov/Archives/edgar/data/1606498/000160649825000064/avns-20250414.htm
AVNT,AVIENT CORP,Thomas A. Waltermire,1993-01-01,2005-10-06,8-K,https://www.sec.gov/Archives/edgar/data/1122976/000095015205008061/l16310ae8vk.htm
AVNT,AVIENT CORP,William F. Patient,2005-10-06,2006-02-21,8-K,https://www.sec.gov/Archives/edgar/data/1122976/000095015205008061/l16310ae8vk.htm
AVNT,AVIENT CORP,Stephen D. Newlin,2006-02-21,2014-05-15,8-K,https://www.sec.gov/Archives/edgar/data/1122976/000095015206001298/l18719ae8vk.htm
AVNT,AVIENT CORP,Robert M. Patterson,2014-05-15,2023-12-01,8-K,https://www.sec.gov/Archives/edgar/data/1122976/000119312514094758/d691069d8k.htm
AVNT,AVIENT CORP,Ashish Khandpur,2023-12-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/1122976/000119312523276084/d578408d8k.htm
AVNW,"AVIAT NETWORKS, INC.",Guy M. Campbell,,2008-04-08,8-K,https://www.sec.gov/Archives/edgar/data/1377789/000095013408006257/f39702e8vk.htm
AVNW,"AVIAT NETWORKS, INC.",Harald J. Braun,2008-04-08,2010-06-28,8-K,https://www.sec.gov/Archives/edgar/data/1377789/000095012310063239/f56226e8vk.htm
AVNW,"AVIAT NETWORKS, INC.",Charles D. Kissner,2010-06-28,2011-07-18,8-K,https://www.sec.gov/Archives/edgar/data/1377789/000119312511192444/d8k.htm
AVNW,"AVIAT NETWORKS, INC.",Michael Pangia,2011-07-18,2019-09-18,8-K,https://www.sec.gov/Archives/edgar/data/1377789/000137778919000068/a8-kdepartureofchiefexecut.htm
AVNW,"AVIAT NETWORKS, INC.",Stan Gallagher,2019-09-18,2020-01-02,8-K,https://www.sec.gov/Archives/edgar/data/1377789/000092189520000006/form8k11093001_01022020.htm
AVNW,"AVIAT NETWORKS, INC.",Peter Smith,2020-01-02,Present,8-K,https://www.sec.gov/Archives/edgar/data/1377789/000092189520000006/form8k11093001_01022020.htm
AVO,"Mission Produce, Inc.",Stephen J. Barnard,1988-01-01,2026-04-09,8-K,https://www.sec.gov/Archives/edgar/data/1802974/000119312525324829/d891316d8k.htm
AVO,"Mission Produce, Inc.",John M. Pawlowski,2026-04-09,Present,8-K,https://www.sec.gov/Archives/edgar/data/1802974/000119312525324829/d891316d8k.htm
AVPT,"AvePoint, Inc.",Xunkai Gong,2001-01-01,2021-07-01,Web search,https://www.sec.gov/Archives/edgar/data/1777921/000143774924008452/avpt20240308_def14a.htm
AVPT,"AvePoint, Inc.",Tianyi Jiang,2021-07-01,Present,Annual filing,https://www.sec.gov/Archives/edgar/data/1777921/000143774926008224/avpt20260108_def14a.htm
AVR,Anteris Technologies Global Corp.,Stephen Denaro,,2017-03-01,8-K,https://www.sec.gov/Archives/edgar/data/2011514/000114036125045444/ef20061219_8k.htm
AVR,Anteris Technologies Global Corp.,Wayne Paterson,2017-03-01,Present,Annual filing,https://www.sec.gov/Archives/edgar/data/2011514/000114036125041377/ny20056476x2_def14a.htm
AVXL,ANAVEX LIFE SCIENCES CORP.,Panos Kontzalis,2007-01-25,2009-06-16,8-K,https://www.sec.gov/Archives/edgar/data/1314052/000108503707000254/anavexf8k.htm
AVXL,ANAVEX LIFE SCIENCES CORP.,Herve de Kergrohen,2009-06-16,2010-03-01,8-K,https://www.sec.gov/Archives/edgar/data/1314052/000106299310001153/form8k.htm
AVXL,ANAVEX LIFE SCIENCES CORP.,Harvey Lalach,2010-03-01,2013-07-05,8-K,https://www.sec.gov/Archives/edgar/data/1314052/000106299310001153/form8k.htm
AVXL,ANAVEX LIFE SCIENCES CORP.,Christopher Missling,2013-07-05,2026-04-30,8-K,https://www.sec.gov/Archives/edgar/data/1314052/000106299313003346/form8k.htm
AVXL,ANAVEX LIFE SCIENCES CORP.,Terrie Kellmeyer,2026-05-04,Present,8-K,https://www.sec.gov/Archives/edgar/data/1314052/000173112226000678/e7613_8-k.htm
AWR,AMERICAN STATES WATER CO,Floyd E. Wicks,,2009-01-01,8-K,https://www.sec.gov/Archives/edgar/data/1056903/000115752308006267/a5746849.htm
AWR,AMERICAN STATES WATER CO,Robert J. Sprowls,2009-01-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/1056903/000115752308006267/a5746849.htm
AX,"Axos Financial, Inc.",Gary Lewis Evans,,2008-03-01,8-K,https://www.sec.gov/Archives/edgar/data/1299709/000119312508049058/d8k.htm
AX,"Axos Financial, Inc.",Gregory Garrabrants,2008-03-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/1299709/000119312508049058/d8k.htm
AXGN,"Axogen, Inc.",Timothy P. Fitzgerald,2003-07-31,2005-01-14,8-K,https://www.sec.gov/Archives/edgar/data/805928/000095013405001089/c91333e8vk.txt
AXGN,"Axogen, Inc.",Alan C. Hymes,2005-01-14,2006-11-21,8-K,https://www.sec.gov/Archives/edgar/data/805928/000095013706012928/c10344e8vk.txt
AXGN,"Axogen, Inc.",Judd A. Berlin,2006-11-21,2010-06-01,8-K,https://www.sec.gov/Archives/edgar/data/805928/000114420410031375/v187067_8k.htm
AXGN,"Axogen, Inc.",Gregory G. Freitag,2010-06-01,2012-10-05,8-K,https://www.sec.gov/Archives/edgar/data/805928/000119312512418643/d421986d8k.htm
AXGN,"Axogen, Inc.",John P. McLaughlin,2012-10-05,2018-05-15,8-K,https://www.sec.gov/Archives/edgar/data/805928/000155837018004884/f8-k.htm
AXGN,"Axogen, Inc.",Karen Zaderej,2018-05-15,2024-08-08,8-K,https://www.sec.gov/Archives/edgar/data/805928/000119312524197821/d831362d8k.htm
AXGN,"Axogen, Inc.",Michael Dale,2024-08-09,Present,8-K,https://www.sec.gov/Archives/edgar/data/805928/000119312524197821/d831362d8k.htm
AXSM,"Axsome Therapeutics, Inc.",Herriot Tabuteau,2012-01-01,Present,Annual filing,https://www.sec.gov/Archives/edgar/data/1579428/000119312526177610/axsm-20260424.htm
