Ticker,Company Name,CEO Name,Start Date,End Date,Source,Validation URL
UAL,"United Airlines Holdings, Inc.",Glenn F. Tilton,2002-01-01,2010-10-01,8-K,https://www.sec.gov/Archives/edgar/data/100517/000119312510222185/d8k.htm
UAL,"United Airlines Holdings, Inc.",Oscar Munoz,2015-09-08,2015-10-19,8-K,https://www.sec.gov/Archives/edgar/data/100517/000110465919070590/tm1924595-1_8k.htm
UAL,"United Airlines Holdings, Inc.",Brett J. Hart,2015-10-19,2016-03-14,8-K,https://www.sec.gov/Archives/edgar/data/100517/000119312515347459/d31772d8k.htm
UAL,"United Airlines Holdings, Inc.",J. Scott Kirby,2020-05-20,Present,8-K,https://www.sec.gov/Archives/edgar/data/100517/000110465920065438/tm2020679d1_8k.htm
UBER,"Uber Technologies, Inc",Travis Kalanick,2010-01-01,2017-01-01,Web search,https://en.wikipedia.org/wiki/Travis_Kalanick
UBER,"Uber Technologies, Inc",Dara Khosrowshahi,2017-01-01,Present,Annual filing,https://www.sec.gov/Archives/edgar/data/1543151/000130817926000125/uber014597-def14a.htm
UDR,"UDR, Inc.",Thomas W. Toomey,2001-01-01,Present,Annual filing,https://www.sec.gov/Archives/edgar/data/74208/000007420826000037/udr-20260521xdef14a.htm
UHS,UNIVERSAL HEALTH SERVICES INC,Marc D. Miller,,Present,Annual filing,https://www.sec.gov/Archives/edgar/data/352915/000119312526148814/uhs-20260403.htm
ULTA,"Ulta Beauty, Inc.",Carl Rubin,2001-01-01,2008-01-01,8-K,https://www.sec.gov/Archives/edgar/data/1403568/000119312513057437/d487099d8k.htm
ULTA,"Ulta Beauty, Inc.",Lyn Kirby,2008-01-01,2008-03-21,8-K,https://www.sec.gov/Archives/edgar/data/1403568/000095012310038854/c57745e8vk.htm
ULTA,"Ulta Beauty, Inc.",Bruce Barkus,2008-03-21,2008-03-21,8-K,https://www.sec.gov/Archives/edgar/data/1403568/000095013708003926/c24829e8vk.htm
ULTA,"Ulta Beauty, Inc.",Dennis K. Eck,2013-02-21,2013-07-01,8-K,https://www.sec.gov/Archives/edgar/data/1403568/000119312513057437/d487099d8k.htm
ULTA,"Ulta Beauty, Inc.",Mary N. Dillon,2013-07-01,2021-06-02,8-K,https://www.sec.gov/Archives/edgar/data/1403568/000119312513268175/d557328d8k.htm
ULTA,"Ulta Beauty, Inc.",David Kimbell,2021-06-02,2025-01-06,8-K,https://www.sec.gov/Archives/edgar/data/1403568/000155837021002812/ulta-20210311x8k.htm
ULTA,"Ulta Beauty, Inc.",Kecia L. Steelman,2025-01-06,Present,8-K,https://www.sec.gov/Archives/edgar/data/1403568/000110465925001305/tm252061d1_8k.htm
UNH,UNITEDHEALTH GROUP INC,Andrew Witty,,Present,Annual filing,https://www.sec.gov/Archives/edgar/data/731766/000110465925036829/tm252303-2_def14a.htm
UPS,UNITED PARCEL SERVICE INC,Michael L. Eskew,2002-01-01,2007-01-01,Web search,https://news.google.com/search?q=Michael+L.+Eskew+became+chief+executive+UNITED+PARCEL+SERVICE+INC&amp;hl=en-US&amp;gl=US&amp;ceid=US:en
UPS,UNITED PARCEL SERVICE INC,F. Duane Ackerman,2007-01-01,2008-01-01,Web search,https://news.google.com/search?q=F.+Duane+Ackerman+CEO+UNITED+PARCEL+SERVICE+INC+appointed+2007&amp;hl=en-US&amp;gl=US&amp;ceid=US:en
UPS,UNITED PARCEL SERVICE INC,D. Scott Davis,2008-01-01,2014-09-01,Web search,https://news.google.com/search?q=D.+Scott+Davis+CEO+UNITED+PARCEL+SERVICE+INC+appointed+2008&amp;hl=en-US&amp;gl=US&amp;ceid=US:en
UPS,UNITED PARCEL SERVICE INC,David P. Abney,2014-09-01,2016-09-16,Web search,https://news.google.com/search?q=David+P.+Abney+CEO+UNITED+PARCEL+SERVICE+INC+appointed+2014&amp;hl=en-US&amp;gl=US&amp;ceid=US:en
UPS,UNITED PARCEL SERVICE INC,Carol B. Tom,2020-06-01,Present,Web search,https://news.google.com/search?q=Carol+B.+Tom+CEO+UNITED+PARCEL+SERVICE+INC+appointed+2020&amp;hl=en-US&amp;gl=US&amp;ceid=US:en
URI,"UNITED RENTALS, INC.",Dale A. Asplund,,Present,Web search,"https://news.google.com/search?q=%22UNITED+RENTALS,+INC.%22+CEO+appointed+site:businesswire.com+OR+site:prnewswire.com&amp;hl=en-US&amp;gl=US&amp;ceid=US:en"
USB,US BANCORP \DE\,Jerry A. Grundhofer,2000-01-01,2006-12-11,Web search,https://www.sec.gov/Archives/edgar/data/36104/000110465924031021/tm2327573d5_def14a.htm
USB,US BANCORP \DE\,Richard K. Davis,2006-12-12,2007-02-27,8-K,https://www.sec.gov/Archives/edgar/data/36104/000129993306004816/htm_13779.htm
USB,US BANCORP \DE\,David Moffett,2007-02-27,2007-12-11,8-K,https://www.sec.gov/Archives/edgar/data/36104/000129993307000340/htm_17653.htm
USB,US BANCORP \DE\,Andrew Cecere,2016-01-18,2026-04-15,8-K,https://www.sec.gov/Archives/edgar/data/36104/000129993316001959/htm_53021.htm
USB,US BANCORP \DE\,Gunjan Kedia,2026-04-15,Present,8-K,https://www.sec.gov/Archives/edgar/data/36104/000110465926025844/tm261379-1_def14a.htm
V,VISA INC.,Charles W. Scharf,2012-11-01,2016-12-01,8-K,https://www.sec.gov/Archives/edgar/data/1403161/000119312512432485/d426887d8k.htm
V,VISA INC.,"Alfred F. Kelly, Jr.",2016-12-01,2023-02-01,8-K,https://www.sec.gov/Archives/edgar/data/1403161/000140316116000047/v8-kitem502.htm
V,VISA INC.,Ryan McInerney,2023-02-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/1403161/000140316123000017/v-20230130.htm
VEEV,VEEVA SYSTEMS INC,Peter P. Gassner,2007-01-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/1393052/000114036125017353/ny20039511x1_def14a.htm
VICI,VICI PROPERTIES INC.,Mary Beth Higgins,2017-01-01,2017-10-11,8-K,https://www.sec.gov/Archives/edgar/data/1705696/000170569617000018/form8-kviciexectransinvest.htm
VICI,VICI PROPERTIES INC.,Edward B. Pitoniak,2017-10-11,2019-01-01,8-K,https://www.sec.gov/Archives/edgar/data/1705696/000119312517307477/d470550d8k.htm
VICI,VICI PROPERTIES INC.,Eric L. Hausler,2019-01-01,2020-02-13,8-K,https://www.sec.gov/Archives/edgar/data/1705696/000170569620000036/a8-kxerichauslerresign.htm
VLTO,Veralto Corp,Jennifer L. Honeycutt,2023-01-01,Present,Annual filing,https://www.sec.gov/Archives/edgar/data/1967680/000196768024000046/vlto-20240327.htm
VMC,Vulcan Materials CO,John D. Baker II,2000-01-01,2008-01-01,8-K,https://www.sec.gov/Archives/edgar/data/1396009/000095014409002565/g18232e8vk.htm
VMC,Vulcan Materials CO,Donald M. James,2008-01-01,2015-01-15,8-K,https://www.sec.gov/Archives/edgar/data/1396009/000114420415010665/v402189_8k.htm
VMC,Vulcan Materials CO,J. Thomas Hill,2015-01-15,2019-07-12,8-K,https://www.sec.gov/Archives/edgar/data/1396009/000114036124015024/ny20018760x1_def14a.htm
VMC,Vulcan Materials CO,D. Michael Wilson,2019-07-12,2026-01-01,8-K,https://www.sec.gov/Archives/edgar/data/1396009/000119312519193679/d756688d8k.htm
VMC,Vulcan Materials CO,Ronnie A. Pruitt,2026-01-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/1396009/000114036125037980/ef20056957_8k.htm
VRSK,"Verisk Analytics, Inc.",Frank J. Coyne,,2013-04-01,8-K,https://www.sec.gov/Archives/edgar/data/1442145/000119312513071510/d492153d8k.htm
VRSK,"Verisk Analytics, Inc.",Mark V. Anquillare,2013-04-01,2013-04-01,8-K,https://www.sec.gov/Archives/edgar/data/1442145/000119312522297554/d420458d8k.htm
VRSK,"Verisk Analytics, Inc.",Scott G. Stephenson,2013-04-01,2022-05-18,8-K,https://www.sec.gov/Archives/edgar/data/1442145/000119312522050213/d231427d8k.htm
VRSK,"Verisk Analytics, Inc.",Lee M. Shavel,2023-01-15,Present,8-K,https://www.sec.gov/Archives/edgar/data/1442145/000119312522297554/d420458d8k.htm
VRSN,VERISIGN INC/CA,Scott G. Kriens,2001-05-01,2007-05-27,8-K,https://www.sec.gov/Archives/edgar/data/1014473/000119312508037475/d8k.htm
VRSN,VERISIGN INC/CA,"William A. Roper, Jr.",2007-05-27,2007-08-07,8-K,https://www.sec.gov/Archives/edgar/data/1014473/000119312507128016/d8k.htm
VRSN,VERISIGN INC/CA,Edward A. Mueller,2007-08-15,2007-08-15,8-K,https://www.sec.gov/Archives/edgar/data/1014473/000119312507186772/d8k.htm
VRSN,VERISIGN INC/CA,D. James Bidzos,2008-06-30,2009-01-14,8-K,https://www.sec.gov/Archives/edgar/data/1014473/000119312508146537/d8k.htm
VRSN,VERISIGN INC/CA,Mark D. McLaughlin,2009-01-14,Present,8-K,https://www.sec.gov/Archives/edgar/data/1014473/000119312509006083/d8k.htm
VRT,Vertiv Holdings Co,Rob Johnson,2016-12-03,2022-03-14,8-K,https://www.sec.gov/Archives/edgar/data/1674101/000119312522256141/d403442d8k.htm
VRT,Vertiv Holdings Co,John Hewitt,2022-03-14,,8-K,https://www.sec.gov/Archives/edgar/data/1674101/000119312522074141/d289220d8k.htm
VRT,Vertiv Holdings Co,Giordano Albertazzi,2022-11-18,2022-11-18,8-K,https://www.sec.gov/Archives/edgar/data/1674101/000119312522289475/d356491d8k.htm
VRT,Vertiv Holdings Co,Interim CEO,2022-11-18,,Web search,https://news.google.com/rss/articles/CBMimgFBVV95cUxPaThhTnNxVU9HazJjelVBZi1DTC0yeWoxSVQ1NHpPTU9LZjAwZkV1Y25SSXFwSW9EdnBPdkdfWFpaelp4d1hPaU5KdGRXYjZ4TlNFU0E5ZWNoTFAtNks0TGppc1ozdnJscFJKWVphU2licVd2Q1cwV1NYSmNidXg5Mkl1ekE4YmZTSkY5ay1RazlOS1ozWEdzbjJR?oc=5
VRTX,VERTEX PHARMACEUTICALS INC / MA,Interim CEO,,1994-01-01,8-K,https://www.sec.gov/Archives/edgar/data/875320/000110465911069922/a11-31865_18k.htm
VRTX,VERTEX PHARMACEUTICALS INC / MA,Joshua S. Boger,1994-01-01,2009-05-23,8-K,https://www.sec.gov/Archives/edgar/data/875320/000110465909007969/a09-4959_28k.htm
VRTX,VERTEX PHARMACEUTICALS INC / MA,Matthew W. Emmens,2011-01-01,2012-02-01,8-K,https://www.sec.gov/Archives/edgar/data/875320/000110465911069922/a11-31865_18k.htm
VRTX,VERTEX PHARMACEUTICALS INC / MA,Jeffrey M. Leiden,2012-02-01,2020-03-31,8-K,https://www.sec.gov/Archives/edgar/data/875320/000087532019000026/a8-kxceoannouncement.htm
VRTX,VERTEX PHARMACEUTICALS INC / MA,Reshma Kewalramani,2020-04-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/875320/000087532020000011/transition8-k.htm
VST,Vistra Corp.,James A. Burke,2022-07-20,Present,8-K,https://www.sec.gov/Archives/edgar/data/1692819/000119312522198546/d361506d8k.htm
VTR,"Ventas, Inc.",Debra A. Cafaro,2000-01-01,2014-12-31,Web search,https://news.google.com/search?q=Ventas+Chairman+and+CEO+Debra+A.+Cafaro+to+Receive+Cyrus+McCormick+Making+History+Award+for+Historic+Corporate+Achievement+-+Business+Wire
VTR,"Ventas, Inc.",Richard A. Schweinhart,2014-12-31,2015-01-01,8-K,https://www.sec.gov/Archives/edgar/data/740260/000110465915001011/a15-1146_18k.htm
VTR,"Ventas, Inc.",Raymond J. Lewis,2015-01-01,2015-08-21,8-K,https://www.sec.gov/Archives/edgar/data/740260/000110465915025957/a15-8656_18k.htm
VTR,"Ventas, Inc.",Todd W. Lillibridge,2015-08-21,2017-07-25,8-K,https://www.sec.gov/Archives/edgar/data/740260/000074026015000113/dm-305108xv4xform_8xkxlill.htm
VTR,"Ventas, Inc.",John D. Cobb,2017-07-25,2017-12-13,8-K,https://www.sec.gov/Archives/edgar/data/740260/000115752317002158/a51598789.htm
VTR,"Ventas, Inc.",Peter J. Bulgarelli,2018-04-09,2026-05-01,8-K,https://www.sec.gov/Archives/edgar/data/740260/000110465925113175/tm2531470d1_8k.htm
VTRS,Viatris Inc,Rajiv Malik,,2024-04-01,8-K,https://www.sec.gov/Archives/edgar/data/1792044/000119312523260013/d535574d8k.htm
VTRS,Viatris Inc,Michael Goettler,2024-04-01,2020-11-16,8-K,https://www.sec.gov/Archives/edgar/data/1792044/000119312523050797/d452663d8k.htm
VTRS,Viatris Inc,Robert J. Coury,2020-11-16,2023-04-01,8-K,https://www.sec.gov/Archives/edgar/data/1792044/000119312523149905/d475862d8k.htm
VTRS,Viatris Inc,Scott A. Smith,2023-04-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/1792044/000119312523050797/d452663d8k.htm
VZ,VERIZON COMMUNICATIONS INC,Ivan G. Seidenberg,,2011-08-01,8-K,https://www.sec.gov/Archives/edgar/data/732712/000119312511194187/d8k.htm
VZ,VERIZON COMMUNICATIONS INC,"Lawrence T. Babbio, Jr.",2011-08-01,2006-12-19,8-K,https://www.sec.gov/Archives/edgar/data/732712/000119312506256227/d8k.htm
VZ,VERIZON COMMUNICATIONS INC,Lowell C. McAdam,2011-08-01,2013-03-01,8-K,https://www.sec.gov/Archives/edgar/data/732712/000119312511194187/d8k.htm
VZ,VERIZON COMMUNICATIONS INC,Gregory D. Wasson,2013-03-01,2018-08-01,8-K,https://www.sec.gov/Archives/edgar/data/732712/000119312513043053/d481194d8k.htm
VZ,VERIZON COMMUNICATIONS INC,Hans E. Vestberg,2018-08-01,2025-10-04,8-K,https://www.sec.gov/Archives/edgar/data/732712/000119312518187324/d602397d8k.htm
VZ,VERIZON COMMUNICATIONS INC,Daniel H. Schulman,2025-10-04,Present,8-K,https://www.sec.gov/Archives/edgar/data/732712/000119312525231018/d78591d8k.htm
WAT,WATERS CORP /DE/,Douglas A. Berthiaume,2000-01-01,2015-06-25,Web search,https://www.sec.gov/Archives/edgar/data/1000697/000119312526149657/d71187ddef14a.htm
WAT,WATERS CORP /DE/,Christopher J. O'Connell,2015-06-25,2020-06-17,8-K,https://www.sec.gov/Archives/edgar/data/1000697/000119312520171436/d946974d8k.htm
WAT,WATERS CORP /DE/,Udit Batra,2020-09-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/1000697/000119312520193139/d920832d8k.htm
WBD,"Warner Bros. Discovery, Inc.",Mark Hollinger,2009-12-04,2011-12-21,8-K,https://www.sec.gov/Archives/edgar/data/1437107/000118143109055188/rrd258791.htm
WBD,"Warner Bros. Discovery, Inc.",David M. Zaslav,2011-12-21,2016-06-16,8-K,https://www.sec.gov/Archives/edgar/data/1437107/000119312522103051/d328161d8k.htm
WBD,"Warner Bros. Discovery, Inc.",J.B. Perrette,2016-06-16,2018-03-06,8-K,https://www.sec.gov/Archives/edgar/data/1437107/000143710725000180/disca-20250727.htm
WBD,"Warner Bros. Discovery, Inc.",Kenneth W. Lowe,2018-03-06,2018-07-18,8-K,https://www.sec.gov/Archives/edgar/data/1437107/000143710718000042/form8-kxclosing20180306.htm
WDAY,"Workday, Inc.",David A. Duffield,2000-01-01,2014-01-01,Web search,https://www.sec.gov/Archives/edgar/data/1327811/000110465921045553/tm2111448d1_8k.htm
WDAY,"Workday, Inc.",Aneel Bhusri,2014-05-13,2018-01-01,8-K,https://www.sec.gov/Archives/edgar/data/1327811/000119312514199664/d727055d8k.htm
WDAY,"Workday, Inc.",Luciano G. Fernandez,2018-01-01,2022-12-20,8-K,https://www.sec.gov/Archives/edgar/data/1327811/000110465922128643/tm2233055d1_8k.htm
WDAY,"Workday, Inc.",Carl M. Eschenbach,2022-12-20,2024-02-01,8-K,https://www.sec.gov/Archives/edgar/data/1327811/000132781124000024/wday-20240126.htm
WDC,WESTERN DIGITAL CORP,Michael C. Ray,,2005-10-01,Web search,https://news.google.com/search?q=Michael+C.+Ray+CEO+WESTERN+DIGITAL+CORP+appointed&amp;hl=en-US&amp;gl=US&amp;ceid=US:en
WDC,WESTERN DIGITAL CORP,Arif Shakeel,2005-10-01,2006-06-01,8-K,https://www.sec.gov/Archives/edgar/data/106040/000129993306003478/htm_12491.htm
WDC,WESTERN DIGITAL CORP,John Coyne,2007-01-02,2012-03-07,8-K,https://www.sec.gov/Archives/edgar/data/106040/000089256906001320/a24707e8vk.htm
WDC,WESTERN DIGITAL CORP,Stephen D. Milligan,2013-01-02,2019-10-30,8-K,https://www.sec.gov/Archives/edgar/data/106040/000119312519278976/d785693d8k.htm
WDC,WESTERN DIGITAL CORP,David V. Goeckeler,2020-03-09,Present,8-K,https://www.sec.gov/Archives/edgar/data/106040/000119312520065100/d816278d8k.htm
WEC,"WEC ENERGY GROUP, INC.",Allen L. Leverett,,2004-05-01,8-K,https://www.sec.gov/Archives/edgar/data/783325/000010781517000252/wecenergygroupform8-k1012.htm
WEC,"WEC ENERGY GROUP, INC.",Gale E. Klappa,2004-05-01,2011-03-01,8-K,https://www.sec.gov/Archives/edgar/data/783325/000010781511000025/wecwe8k021611.htm
WEC,"WEC ENERGY GROUP, INC.",Frederick D. Kuester,2011-03-01,2016-05-01,8-K,https://www.sec.gov/Archives/edgar/data/783325/000010781511000025/wecwe8k021611.htm
WEC,"WEC ENERGY GROUP, INC.",J. Kevin Fletcher,2019-02-01,2022-02-01,8-K,https://www.sec.gov/Archives/edgar/data/783325/000010781521000255/wec-20211021.htm
WEC,"WEC ENERGY GROUP, INC.",Scott J. Lauber,2022-02-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/783325/000010781521000255/wec-20211021.htm
WELL,WELLTOWER INC.,Shankh Mitra,,Present,Annual filing,https://www.sec.gov/Archives/edgar/data/766704/000119312523098475/d401725ddef14a.htm
WFC,WELLS FARGO & COMPANY/MN,Richard M. Kovacevich,1998-01-01,2007-06-26,8-K,https://www.sec.gov/Archives/edgar/data/72971/000119312507148112/d8k.htm
WFC,WELLS FARGO & COMPANY/MN,John G. Stumpf,2007-06-26,2016-10-12,8-K,https://www.sec.gov/Archives/edgar/data/72971/000119312516736870/d271369d8k.htm
WFC,WELLS FARGO & COMPANY/MN,Timothy J. Sloan,2016-10-12,2019-03-28,8-K,https://www.sec.gov/Archives/edgar/data/72971/000119312519090633/d727180d8k.htm
WFC,WELLS FARGO & COMPANY/MN,C. Allen Parker,2019-03-28,2019-10-21,8-K,https://www.sec.gov/Archives/edgar/data/72971/000119312519256649/d813177d8k.htm
WFC,WELLS FARGO & COMPANY/MN,Charles W. Scharf,2019-10-21,2023-05-15,8-K,https://www.sec.gov/Archives/edgar/data/72971/000119312519256649/d813177d8k.htm
WFC,WELLS FARGO & COMPANY/MN,Saul Van Beurden,2023-05-15,Present,8-K,https://www.sec.gov/Archives/edgar/data/72971/000007297123000019/wfc-20230413.htm
WM,WASTE MANAGEMENT INC,Thomas I. Morgan,2006-01-01,2008-01-01,8-K,https://www.sec.gov/Archives/edgar/data/823768/000095012908003498/h57693e8vk.htm
WM,WASTE MANAGEMENT INC,David P. Steiner,2010-03-09,2011-10-03,8-K,https://www.sec.gov/Archives/edgar/data/823768/000095012310023381/h70091e8vk.htm
WM,WASTE MANAGEMENT INC,Steven C. Preston,2011-10-03,2012-08-01,8-K,https://www.sec.gov/Archives/edgar/data/823768/000095012311088765/h84954e8vk.htm
WM,WASTE MANAGEMENT INC,"James C. Fish, Jr.",2012-08-01,2015-10-01,8-K,https://www.sec.gov/Archives/edgar/data/823768/000119312512294144/d374952d8k.htm
WM,WASTE MANAGEMENT INC,Kathleen Mazzarella,2015-10-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/823768/000119312515105056/d883941d8k.htm
WMB,"WILLIAMS COMPANIES, INC.",Alan S. Armstrong,2010-02-23,2017-02-27,8-K,https://www.sec.gov/Archives/edgar/data/107263/000129993310000847/htm_36523.htm
WMB,"WILLIAMS COMPANIES, INC.",Micheal G. Dunn,2017-02-27,2025-07-01,8-K,https://www.sec.gov/Archives/edgar/data/107263/000119312517043292/d344296d8k.htm
WMB,"WILLIAMS COMPANIES, INC.",Chad J. Zamarin,2025-07-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/107263/000119312525112822/d945295d8k.htm
WMT,Walmart Inc.,John Furner,,Present,Web search,https://news.google.com/search?q=%22Walmart+Inc.%22+CEO+appointed+site:businesswire.com+OR+site:prnewswire.com&amp;hl=en-US&amp;gl=US&amp;ceid=US:en
WRB,BERKLEY W R CORP,William R. Berkley,2000-01-01,2015-10-31,8-K,https://www.sec.gov/Archives/edgar/data/11544/000089914015000593/b8k.htm
WRB,BERKLEY W R CORP,"W. Robert Berkley, Jr.",2015-10-31,Present,8-K,https://www.sec.gov/Archives/edgar/data/11544/000089914019000260/b28130813a.htm
WSM,WILLIAMS SONOMA INC,Edward A. Mueller,2000-01-01,2006-07-14,8-K,https://www.sec.gov/Archives/edgar/data/719955/000119312506144493/d8k.htm
WSM,WILLIAMS SONOMA INC,W. Howard Lester,2006-07-14,2010-05-26,8-K,https://www.sec.gov/Archives/edgar/data/719955/000119312510013054/d8k.htm
WSM,WILLIAMS SONOMA INC,Laura J. Alber,2010-05-26,2024-04-26,8-K,https://www.sec.gov/Archives/edgar/data/719955/000119312510013054/d8k.htm
WSM,WILLIAMS SONOMA INC,Marta Benson,2024-04-26,Present,8-K,https://www.sec.gov/Archives/edgar/data/719955/000162828024001269/wsm-20240112.htm
WST,WEST PHARMACEUTICAL SERVICES INC,Eric Green,,Present,Annual filing,https://www.sec.gov/Archives/edgar/data/105770/000155837025003461/wst-20250506xdef14a.htm
WY,WEYERHAEUSER CO,Steven R. Rogel,,2008-04-17,8-K,https://www.sec.gov/Archives/edgar/data/106535/000095013408011782/v41763e8vk.htm
WY,WEYERHAEUSER CO,Daniel S. Fulton,2008-04-17,2013-08-01,8-K,https://www.sec.gov/Archives/edgar/data/106535/000095013408011782/v41763e8vk.htm
WY,WEYERHAEUSER CO,Doyle R. Simons,2013-08-01,2019-01-01,8-K,https://www.sec.gov/Archives/edgar/data/106535/000119312513260285/d554905d8k.htm
WY,WEYERHAEUSER CO,Devin W. Stockfish,2019-01-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/106535/000119312518258274/d608863d8k.htm
WYNN,WYNN RESORTS LTD,Stephen A. Wynn,,2007-10-29,Web search,https://news.google.com/search?q=Stephen+A.+Wynn+CEO+WYNN+RESORTS+LTD+appointed&amp;hl=en-US&amp;gl=US&amp;ceid=US:en
WYNN,WYNN RESORTS LTD,Dr. Ray Irani,2007-10-29,2018-02-06,8-K,https://www.sec.gov/Archives/edgar/data/1174922/000119312507230751/d8k.htm
WYNN,WYNN RESORTS LTD,Matt Maddox,2018-02-06,2022-01-31,8-K,https://www.sec.gov/Archives/edgar/data/1174922/000119312518033939/d538506d8k.htm
WYNN,WYNN RESORTS LTD,Craig Billings,2022-02-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/1174922/000117492221000157/wynn-20211109.htm
XEL,XCEL ENERGY INC,W. Thomas Stephens,2004-10-04,2005-07-01,8-K,https://www.sec.gov/Archives/edgar/data/72903/000110465904029528/a04-11232_18k.htm
XEL,XCEL ENERGY INC,Richard C. Kelly,2005-07-01,2011-08-24,8-K,https://www.sec.gov/Archives/edgar/data/72903/000110465905031002/a05-11711_18k.htm
XEL,XCEL ENERGY INC,Benjamin G.S. Fowke III,2011-08-24,2014-11-25,8-K,https://www.sec.gov/Archives/edgar/data/72903/000114036111029516/form8k.htm
XEL,XCEL ENERGY INC,Marvin McDaniel,2014-11-25,2014-12-31,8-K,https://www.sec.gov/Archives/edgar/data/72903/000007290314000091/sparbyretirement11-25x2014.htm
XEL,XCEL ENERGY INC,Robert Frenzel,2021-08-18,2025-01-23,8-K,https://www.sec.gov/Archives/edgar/data/72903/000119312521159928/d140957d8k.htm
XEL,XCEL ENERGY INC,Devin Stockfish,2025-01-23,Present,8-K,https://www.sec.gov/Archives/edgar/data/72903/000007290325000017/xel-20250120.htm
XOM,EXXON MOBIL CORP,Darren W. Woods,,Present,Annual filing,https://www.sec.gov/Archives/edgar/data/34088/000119312526147614/d16317ddef14a.htm
XYZ,"Block, Inc.",Jack Dorsey,2000-01-01,2018-01-01,Web search,"https://news.google.com/search?q=Jack+Dorsey+became+chief+executive+Block,+Inc."
XYZ,"Block, Inc.",Sarah Friar,2018-01-01,2023-01-01,8-K,https://www.sec.gov/Archives/edgar/data/1512673/000119312518327961/d646911d8k.htm
XYZ,"Block, Inc.",Alyssa Henry,2023-01-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/1512673/000119312523236904/d479324d8k.htm
YUM,YUM BRANDS INC,David C. Novak,2000-01-01,2015-01-01,8-K,https://www.sec.gov/Archives/edgar/data/1041061/000104106114000016/form8kannualmeeting05_01x2.htm
YUM,YUM BRANDS INC,Greg Creed,2015-01-01,2020-01-01,8-K,https://www.sec.gov/Archives/edgar/data/1041061/000104106119000035/form8-k8132019.htm
YUM,YUM BRANDS INC,David Gibbs,2020-01-01,2025-10-01,8-K,https://www.sec.gov/Archives/edgar/data/1041061/000104106119000035/form8-k8132019.htm
YUM,YUM BRANDS INC,Christopher Turner,2025-10-01,Present,Annual filing,https://www.sec.gov/Archives/edgar/data/1041061/000104106126000084/yum-20251231.htm
