date,ticker,open,high,low,close,volume,_errors
2021-10-27,DEC,0.0,0.0,0.0,0.0,62600,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2021-10-28,DEC,0.0,0.0,0.0,0.0,47100,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2021-10-29,DEC,0.0,0.0,0.0,0.0,18800,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2021-11-01,DEC,0.0,0.0,0.0,0.0,11300,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2021-11-02,DEC,0.0,0.0,0.0,0.0,148400,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2021-11-03,DEC,0.0,0.0,0.0,0.0,5400,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2021-11-04,DEC,0.0,0.0,0.0,0.0,11800,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2021-11-05,DEC,0.0,0.0,0.0,0.0,54200,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2021-11-08,DEC,0.0,0.0,0.0,0.0,46100,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2021-11-09,DEC,0.0,0.0,0.0,0.0,40800,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2021-11-10,DEC,0.0,0.0,0.0,0.0,69600,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2021-11-11,DEC,0.0,0.0,0.0,0.0,27300,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2021-11-12,DEC,0.0,0.0,0.0,0.0,23300,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2021-11-15,DEC,0.0,0.0,0.0,0.0,2400,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2021-11-16,DEC,0.0,0.0,0.0,0.0,30100,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2021-11-17,DEC,0.0,0.0,0.0,0.0,35700,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2021-11-18,DEC,0.0,0.0,0.0,0.0,16400,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2021-11-19,DEC,0.0,0.0,0.0,0.0,17200,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2021-11-22,DEC,0.0,0.0,0.0,0.0,20000,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2021-11-23,DEC,0.0,0.0,0.0,0.0,8000,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2021-11-24,DEC,0.0,0.0,0.0,0.0,9100,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2021-11-26,DEC,0.0,0.0,0.0,0.0,33500,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2021-11-29,DEC,0.0,0.0,0.0,0.0,45000,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2021-11-30,DEC,0.0,0.0,0.0,0.0,202100,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2021-12-01,DEC,0.0,0.0,0.0,0.0,5800,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2021-12-02,DEC,0.0,0.0,0.0,0.0,65200,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2021-12-03,DEC,0.0,0.0,0.0,0.0,6400,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2021-12-06,DEC,0.0,0.0,0.0,0.0,42000,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2021-12-07,DEC,0.0,0.0,0.0,0.0,34800,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2021-12-08,DEC,0.0,0.0,0.0,0.0,22600,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2021-12-09,DEC,0.0,0.0,0.0,0.0,62700,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2021-12-10,DEC,0.0,0.0,0.0,0.0,7000,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2021-12-13,DEC,0.0,0.0,0.0,0.0,18200,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2021-12-14,DEC,0.0,0.0,0.0,0.0,5500,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2021-12-16,DEC,0.0,0.0,0.0,0.0,11100,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2021-12-17,DEC,0.0,0.0,0.0,0.0,100,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2021-12-20,DEC,0.0,0.0,0.0,0.0,10500,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2021-12-21,DEC,0.0,0.0,0.0,0.0,2300,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2021-12-22,DEC,0.0,0.0,0.0,0.0,6900,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2021-12-23,DEC,0.0,0.0,0.0,0.0,2500,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2021-12-27,DEC,0.0,0.0,0.0,0.0,3500,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2021-12-28,DEC,0.0,0.0,0.0,0.0,5300,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2021-12-29,DEC,0.0,0.0,0.0,0.0,8200,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2021-12-30,DEC,0.0,0.0,0.0,0.0,1000,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2021-12-31,DEC,0.0,0.0,0.0,0.0,41600,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-01-03,DEC,0.0,0.0,0.0,0.0,9600,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-01-04,DEC,0.0,0.0,0.0,0.0,23300,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-01-05,DEC,0.0,0.0,0.0,0.0,6700,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-01-06,DEC,0.0,0.0,0.0,0.0,900,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-01-07,DEC,0.0,0.0,0.0,0.0,7000,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-01-10,DEC,0.0,0.0,0.0,0.0,1900,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-01-11,DEC,0.0,0.0,0.0,0.0,5300,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-01-12,DEC,0.0,0.0,0.0,0.0,11600,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-01-13,DEC,0.0,0.0,0.0,0.0,11500,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-01-14,DEC,0.0,0.0,0.0,0.0,6200,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-01-18,DEC,0.0,0.0,0.0,0.0,8600,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-01-19,DEC,0.0,0.0,0.0,0.0,1000,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-01-20,DEC,0.0,0.0,0.0,0.0,4600,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-01-21,DEC,0.0,0.0,0.0,0.0,2100,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-01-24,DEC,0.0,0.0,0.0,0.0,8500,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-01-25,DEC,0.0,0.0,0.0,0.0,2200,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-01-26,DEC,0.0,0.0,0.0,0.0,4000,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-01-27,DEC,0.0,0.0,0.0,0.0,1500,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-01-28,DEC,0.0,0.0,0.0,0.0,4900,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-01-31,DEC,0.0,0.0,0.0,0.0,57900,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-02-01,DEC,0.0,0.0,0.0,0.0,9200,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-02-02,DEC,0.0,0.0,0.0,0.0,26900,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-02-03,DEC,0.0,0.0,0.0,0.0,300,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-02-04,DEC,0.0,0.0,0.0,0.0,12600,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-02-07,DEC,0.0,0.0,0.0,0.0,37500,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-02-08,DEC,0.0,0.0,0.0,0.0,16700,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-02-09,DEC,0.0,0.0,0.0,0.0,1600,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-02-10,DEC,0.0,0.0,0.0,0.0,18800,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-02-11,DEC,0.0,0.0,0.0,0.0,13200,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-02-14,DEC,0.0,0.0,0.0,0.0,21400,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-02-15,DEC,0.0,0.0,0.0,0.0,6500,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-02-16,DEC,0.0,0.0,0.0,0.0,1000,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-02-17,DEC,0.0,0.0,0.0,0.0,1000,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-02-18,DEC,0.0,0.0,0.0,0.0,12800,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-02-22,DEC,0.0,0.0,0.0,0.0,13600,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-02-23,DEC,0.0,0.0,0.0,0.0,280400,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-02-24,DEC,0.0,0.0,0.0,0.0,9800,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-02-25,DEC,0.0,0.0,0.0,0.0,7000,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-02-28,DEC,0.0,0.0,0.0,0.0,2800,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-03-01,DEC,0.0,0.0,0.0,0.0,1300,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-03-02,DEC,0.0,0.0,0.0,0.0,225900,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-03-03,DEC,0.0,0.0,0.0,0.0,18000,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-03-04,DEC,0.0,0.0,0.0,0.0,42000,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-03-07,DEC,0.0,0.0,0.0,0.0,15600,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-03-08,DEC,0.0,0.0,0.0,0.0,5100,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-03-09,DEC,0.0,0.0,0.0,0.0,10000,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-03-10,DEC,0.0,0.0,0.0,0.0,17100,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-03-11,DEC,0.0,0.0,0.0,0.0,27400,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-03-14,DEC,0.0,0.0,0.0,0.0,26200,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-03-15,DEC,0.0,0.0,0.0,0.0,11000,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-03-16,DEC,0.0,0.0,0.0,0.0,8500,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-03-18,DEC,0.0,0.0,0.0,0.0,4900,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-03-21,DEC,0.0,0.0,0.0,0.0,4800,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-03-22,DEC,0.0,0.0,0.0,0.0,99300,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-03-23,DEC,0.0,0.0,0.0,0.0,52000,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-03-24,DEC,0.0,0.0,0.0,0.0,12700,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-03-25,DEC,0.0,0.0,0.0,0.0,19200,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-03-28,DEC,0.0,0.0,0.0,0.0,2300,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-03-29,DEC,0.0,0.0,0.0,0.0,1600,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-03-30,DEC,0.0,0.0,0.0,0.0,39700,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-03-31,DEC,0.0,0.0,0.0,0.0,17700,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-04-01,DEC,0.0,0.0,0.0,0.0,6700,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-04-04,DEC,0.0,0.0,0.0,0.0,2000,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-04-05,DEC,0.0,0.0,0.0,0.0,21100,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-04-06,DEC,0.0,0.0,0.0,0.0,16300,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-04-07,DEC,0.0,0.0,0.0,0.0,34500,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-04-08,DEC,0.0,0.0,0.0,0.0,5200,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-04-11,DEC,0.0,0.0,0.0,0.0,47000,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-04-12,DEC,0.0,0.0,0.0,0.0,2300,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-04-13,DEC,0.0,0.0,0.0,0.0,40500,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-04-14,DEC,0.0,0.0,0.0,0.0,29200,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-04-18,DEC,0.0,0.0,0.0,0.0,21000,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-04-19,DEC,0.0,0.0,0.0,0.0,53800,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-04-20,DEC,0.0,0.0,0.0,0.0,18700,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-04-21,DEC,0.0,0.0,0.0,0.0,43700,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-04-22,DEC,0.0,0.0,0.0,0.0,17500,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-04-25,DEC,0.0,0.0,0.0,0.0,45900,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-04-26,DEC,0.0,0.0,0.0,0.0,4400,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-04-27,DEC,0.0,0.0,0.0,0.0,2000,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-04-28,DEC,0.0,0.0,0.0,0.0,2800,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-04-29,DEC,0.0,0.0,0.0,0.0,3300,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-05-02,DEC,0.0,0.0,0.0,0.0,53000,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-05-03,DEC,0.0,0.0,0.0,0.0,36800,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-05-04,DEC,0.0,0.0,0.0,0.0,6500,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-05-05,DEC,0.0,0.0,0.0,0.0,3200,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-05-06,DEC,0.0,0.0,0.0,0.0,200,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-05-09,DEC,0.0,0.0,0.0,0.0,9100,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-05-10,DEC,0.0,0.0,0.0,0.0,15500,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-05-11,DEC,0.0,0.0,0.0,0.0,12400,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-05-12,DEC,0.0,0.0,0.0,0.0,1100,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-05-13,DEC,0.0,0.0,0.0,0.0,100,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-05-16,DEC,0.0,0.0,0.0,0.0,50400,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-05-17,DEC,0.0,0.0,0.0,0.0,3500,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-05-18,DEC,0.0,0.0,0.0,0.0,12700,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-05-19,DEC,0.0,0.0,0.0,0.0,72800,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-05-20,DEC,0.0,0.0,0.0,0.0,19500,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-05-23,DEC,0.0,0.0,0.0,0.0,16200,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-05-24,DEC,0.0,0.0,0.0,0.0,21600,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-05-25,DEC,0.0,0.0,0.0,0.0,11300,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-05-26,DEC,0.0,0.0,0.0,0.0,4400,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-05-27,DEC,0.0,0.0,0.0,0.0,25700,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-05-31,DEC,0.0,0.0,0.0,0.0,20800,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-06-01,DEC,0.0,0.0,0.0,0.0,13700,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-06-02,DEC,0.0,0.0,0.0,0.0,3700,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-06-03,DEC,0.0,0.0,0.0,0.0,8600,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-06-06,DEC,0.0,0.0,0.0,0.0,1600,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-06-07,DEC,0.0,0.0,0.0,0.0,10900,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-06-08,DEC,0.0,0.0,0.0,0.0,9800,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-06-09,DEC,0.0,0.0,0.0,0.0,4100,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-06-10,DEC,0.0,0.0,0.0,0.0,26300,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-06-13,DEC,0.0,0.0,0.0,0.0,57600,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-06-14,DEC,0.0,0.0,0.0,0.0,48000,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-06-16,DEC,0.0,0.0,0.0,0.0,80500,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-06-17,DEC,0.0,0.0,0.0,0.0,48300,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-06-21,DEC,0.0,0.0,0.0,0.0,9300,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-06-22,DEC,0.0,0.0,0.0,0.0,11000,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-06-23,DEC,0.0,0.0,0.0,0.0,8500,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-06-24,DEC,0.0,0.0,0.0,0.0,3300,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-06-27,DEC,0.0,0.0,0.0,0.0,7600,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-06-28,DEC,0.0,0.0,0.0,0.0,5800,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-06-29,DEC,0.0,0.0,0.0,0.0,4500,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-06-30,DEC,0.0,0.0,0.0,0.0,14400,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-07-01,DEC,0.0,0.0,0.0,0.0,27500,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-07-05,DEC,0.0,0.0,0.0,0.0,7900,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-07-06,DEC,0.0,0.0,0.0,0.0,4000,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-07-07,DEC,0.0,0.0,0.0,0.0,4700,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-07-08,DEC,0.0,0.0,0.0,0.0,3500,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-07-11,DEC,0.0,0.0,0.0,0.0,2800,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-07-12,DEC,0.0,0.0,0.0,0.0,5400,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-07-13,DEC,0.0,0.0,0.0,0.0,2600,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-07-14,DEC,0.0,0.0,0.0,0.0,200,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-07-15,DEC,0.0,0.0,0.0,0.0,21100,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-07-18,DEC,0.0,0.0,0.0,0.0,1100,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-07-19,DEC,0.0,0.0,0.0,0.0,1400,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-07-20,DEC,0.0,0.0,0.0,0.0,24400,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-07-21,DEC,0.0,0.0,0.0,0.0,36100,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-07-22,DEC,0.0,0.0,0.0,0.0,5200,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-07-25,DEC,0.0,0.0,0.0,0.0,4300,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-07-26,DEC,0.0,0.0,0.0,0.0,13100,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-07-28,DEC,0.0,0.0,0.0,0.0,72500,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-07-29,DEC,0.0,0.0,0.0,0.0,72800,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-08-01,DEC,0.0,0.0,0.0,0.0,15600,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
2022-08-02,DEC,0.0,0.0,0.0,0.0,6600,open below minimum: 0.0; high below minimum: 0.0; low below minimum: 0.0; close below minimum: 0.0
